"state_name","transMonth","GOGSPPG_wI","GOGSPPG_Low","GOGSPPG_Med","GOGSPPG_High","GI1_PPG_dep","GI1_PPG_est_dep","GI1PPG_Low_dep","GI1PPG_Med_dep","GI1PPG_High_dep","GI5_PPG_dep","GI10_PPG_dep","GI15_PPG_dep","newGamblersPPG_wI"
"Alabama",2021-11-01,31.6962818361774,30.2612965008638,23.5133617198885,41.6443602874182,0.0364577331942679,0.0480699125861446,0.0416395752988296,0.0952104672416935,0.0812945973752361,-0.0149113573159436,0.00891287767133394,0.0169277508360134,0.0125997191062197
"Alabama",2021-12-01,21.36966608985,32.2749452382034,11.7913409099855,19.5840701614773,0.0863490648297854,0.0224384865075674,0.0155513597707653,0.0847043190266499,-0.0172111387848534,-0.0136022957218736,-0.0134214928567479,0.0346678846653113,0.0060008254430165
"Alabama",2022-01-01,16.3155577127301,15.7471118629519,11.9652324151761,21.5611390837509,0.040063462868359,0.0584028659990189,0.0327898297941329,0.0357670084766622,-0.0203369709103382,-0.0379241388344588,-0.0206768447646852,0.00639965937147103,0.0388296403715261
"Alabama",2022-02-01,13.189997199728,13.9755263969888,11.2560039175661,14.4337910111445,-0.0143260839158664,0.0863609582035409,0.0520159936866368,0.041284339303539,0.0578245938842313,-0.00771689715457009,-0.0401414127299843,-0.00878038725757273,0.00630929727068663
"Alabama",2022-03-01,11.4628672903522,15.4367015022511,9.07070157888066,9.7499346143375,0.0510992604899388,0.0395021375992297,0.028334535267518,0.0518143468893881,-0.0337386831088795,0.0317574024954885,0.0377609357513636,-0.0330026690423233,0.0137621637953495
"Alabama",2022-04-01,12.0120778210345,13.8330026228483,15.3342369627451,6.70294336929648,0.029952530980947,0.0684675051296801,0.0958976825252342,-0.0101314399721707,0.050793205100276,0.0173123849666515,0.0393703267613551,0.00941812718042778,0.0460063926918386
"Alabama",2022-05-01,9.15355346210694,10.6417749613723,11.1254274315959,5.35496014931065,-0.0175174396057664,-0.00039186723544676,0.0252154209705991,0.0488582797371728,-0.0158871118768641,0.0257531994173816,0.00491078440980935,0.0206512166666817,-0.0219873875453431
"Alabama",2022-06-01,8.34492438925852,7.97519778655788,12.7988416215004,4.10964340267154,0.0399433636506,-0.00674649919932442,0.022914094444255,0.0509802043515568,0.0226109993020141,0.0225681544775181,0.0112255538517735,-0.0433527067056838,0.0197913483374917
"Alabama",2022-07-01,7.44147078888033,8.15778702102145,4.58751548105387,9.47312679060325,0.000332125931174973,-0.0185516064838258,-0.00208231417243095,0.0013852663355431,0.00455187682799308,-0.00187714699073228,-0.0290720223186674,-0.00443641614331771,0.0363501833994405
"Alabama",2022-08-01,6.04323256025799,7.64330184027448,5.23972247658196,5.1656190202628,-0.027932239181234,0.0489520446228589,-0.00301255258562309,-0.0213064979593984,-0.0195086066126282,-0.0342965660712188,-0.00619062326720396,-0.0419023670940641,0.0344321021484646
"Alabama",2022-09-01,16.9831721742507,16.1442285600526,17.3387503922194,17.6386193450816,0.0566321819752097,0.0390903497109029,0.105926611648169,0.0983174645958853,0.0423126931732735,0.0237598510104069,-0.0220022570511418,-0.0401867377557773,0.00676976180285244
"Alabama",2022-10-01,22.7361839265788,21.4206231991768,24.8153778207091,21.7902996576158,0.0547045357503589,0.0722804193298977,0.121685563706499,0.0744826265029746,0.0517357501235949,0.0388822194218054,0.0551700357967415,0.0394279942642935,0.0587594774435094
"Alabama",2022-11-01,17.908906112603,19.414075769,18.8096488863488,15.3627320058031,0.0950677405938367,0.0567023934363438,0.101629969185955,0.0305873085686739,0.0100836226539508,0.0445460721810917,-0.016092026156326,0.0337971854270455,0.0430625227309853
"Alabama",2022-12-01,19.8872386969433,24.7040334166967,16.250937652046,18.3459698009595,0.0892403267055392,0.0749853688177314,0.133042564536319,0.0694641319002682,-0.00151135717303707,0.00244084463525658,0.0214683280315492,0.0318221411914583,0.0681246902928954
"Alabama",2023-01-01,16.110939470447,21.5877484354782,11.970334236386,14.5828015688965,0.0672508627496776,0.0423692536149181,0.0795709253523743,0.0534351850211297,0.0323377315536239,0.0513343752363078,-0.0137378371229891,0.0371002838317086,0.0732630116443291
"Alabama",2023-02-01,13.8829869646616,17.4740112528216,12.900024157106,11.1678871558517,-0.000477870944974444,0.0545294433391277,0.112943127834981,0.0797016264854924,-0.034328384481659,0.0467729803997879,0.0173697153859316,-0.0453141067108358,0.0763747385283471
"Alabama",2023-03-01,13.5123623557438,19.2487862080709,5.6539864437502,15.7603279467865,0.0704268052438535,0.0729859141744461,0.0860463272416546,-0.0118354915979911,0.0570900168063215,-0.031138447129624,0.0497328947253964,0.0254300405052509,0.0328702674054245
"Alabama",2023-04-01,15.8182563942962,14.1007726385847,10.5192370862632,22.8951677919583,0.0625990797002092,0.00757768458850284,0.0444663899728484,-0.0164351399853979,0.0650909935485079,0.0385195231299228,0.00353388638139653,-0.0455260919858683,0.04550224006083
"Alabama",2023-05-01,11.0464545468141,13.8725458303409,10.8055298901481,8.45157452775467,0.0150349832088929,0.00679073269578507,0.0794886916758092,-0.0174643299758757,0.00660491630401497,-0.0109479991320921,-0.0234148644218364,-0.0124699226689981,0.0201063945435213
"Alabama",2023-06-01,12.6472254987693,10.3912260280443,14.3393708054546,13.0155683230422,0.0330750877424348,0.0381768692194946,0.0317701831524851,0.0183630625056166,0.00276524846148849,0.0195845165277193,0.0300409707013591,0.0381553616676261,0.0160687605269829
"Alabama",2023-07-01,9.97505685813777,8.83612300395138,8.83757379281383,12.347268024504,0.0481694308727873,0.0266722327823402,0.0411541773291657,0.0271521883462862,0.0444972425057318,-0.00814386471441993,0.0116214109202563,0.00362526276288741,0.0545949804584499
"Alabama",2023-08-01,10.9132901351386,17.1656201682099,5.85939699960011,9.74725329137581,0.0219059923103885,-0.0274595722200732,0.0322391092544422,0.026351118561226,-0.0130025142549044,0.0429865776767298,0.0497457869235829,0.0185035123681906,0.0525473611256537
"Alabama",2023-09-01,19.4014531942467,14.8121433799389,13.983427757051,29.8427218903545,0.0251957672859203,0.104711229887529,0.141062500059678,0.0287582799051465,0.0208860177779027,-0.0163419913185029,-0.0439618650583033,0.00732294705370627,0.0875901334533111
"Alaska",2019-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0
"Alaska",2019-02-01,5.26240562724589,8.96421671207267,0.277950019632553,6.57635779054457,-0.0183743782934539,0.0241208221948592,0.0628774768852612,0,0.0478312378757875,0.0384070872324783,0,0,0.00503459593635939
"Alaska",2019-03-01,5.3637362864242,9.35060461328882,2.44989415352139,4.34006037759904,-0.00189865505155879,-0.00978762656270278,0.0296954220671435,0.0565832775131097,0.0204156170607786,0.0311955908427612,-0.0281991135478229,-0.0187577216073273,-0.00650688725678871
"Alaska",2019-04-01,5.3316016081225,1.43448531499926,0.406200070235729,14.7868022993621,0.0112765781572616,0.0470220083006753,0.0334492606245668,0,0.0186893511572163,0.0443064152377324,-0.0394480354767502,0.0186583397558556,0.00525303694219993
"Alaska",2019-05-01,4.45528026665185,0.985030126185821,3.05484348356175,9.49023329626523,-0.00888421457559573,-0.0309164736867578,0.0349227869462451,0.0505358919779068,0.0276380768287237,0.00467433383433535,0,0,0.0465024540954757
"Alaska",2019-06-01,3.32283055886349,0.273783462329522,1.99195321429354,7.97563562967352,0.035137514536761,-0.0303661496444092,0,0.0389175623467421,-0.0381321667684932,-0.00928325942972288,0,0,0.0227610471159486
"Alaska",2019-07-01,2.28010780221729,0.471004286225245,2.55841369364528,3.84319540947966,0.0499563921937051,0.0507916983849882,0,-0.0138438876207689,-0.00493023279036775,0,0,0,-0.0236425004378405
"Alaska",2019-08-01,5.06992366531138,1.30859148051735,2.42491689627532,11.9034607855499,0.0284479392217999,0.0335884441956042,0.0588797630529608,0.0105566853935128,0.00390837532554374,-0.0109442537536247,0,0,-0.0116212682991264
"Alaska",2019-09-01,15.2662847150888,12.3333162925214,21.4365753563276,11.7308063978643,0.0686801014656974,0.0284754217958853,0.0954032709859869,0.081095956278074,0.0439611953924652,-0.0127548456200803,-0.01690200621666,0,0.178741903431878
"Alaska",2019-10-01,13.0677449473455,6.60068134843448,15.8704769191091,17.0845900038604,0.059113201252097,0.033525033898005,0.0479862950425834,0.0349245650963368,0.0645395492838526,-0.00258007946002455,0,0,0.0601912658550992
"Alaska",2019-11-01,11.8596848940468,7.30029465450779,17.0981454783837,11.3155192078153,0.0667412157723996,0.0196669220231736,0.0137614788348253,0.02340541456728,0.0204258330335671,0.0491679798455839,0,0,-0.0114291821826315
"Alaska",2019-12-01,17.0976963765338,4.87472466108177,41.0710167340158,5.27281769544991,0.0270823294731771,0.0228564966299812,0.00338495236676957,0.101113403773164,0.00476141952359202,-0.038989328500762,0.0469062637700817,0.00485983024052573,0.0550257653025363
"Alaska",2020-01-01,14.7969052939454,2.99007654707111,39.6052993123967,1.50940809961631,0.0363915105802798,-0.0280216899839925,0.0612202387246914,0.0626113343232295,0,-0.0428518949080926,-0.0164994126077042,-0.0396902888784853,0.0603842430474127
"Alaska",2020-02-01,11.275275217268,0.523073715506652,24.3372937390204,9.13771898482747,0.03894261873705,0.0358669418742662,0,0.0196663758039232,0.023513724206981,0.0267121150153953,0.0264263773254064,-0.0111132737600578,0.000206064938238874
"Alaska",2020-03-01,2.74749991314073,0,6.79129722780092,1.40150649656863,0.036688597872414,0.0249145862946178,0,-0.0273951006800179,0,-0.00494618272663639,0,0,0.0320365510196151
"Alaska",2020-04-01,0.21007454327516,0,0,0.535222387344052,0,0,0,0,0,0,0,0,0
"Alaska",2020-05-01,4.93769374871035,0,0.159802203895644,15.0905037506108,0.034508310479358,-0.0271876030451673,0,0,-0.030299511251954,-0.0368340927061959,-0.0156211031450944,0,0
"Alaska",2020-06-01,4.94997124050706,0,5.03849616445355,10.1447446800071,-0.0300727981845585,-0.021205678272817,0,0.0431097221105238,-0.00852871341908504,-0.00354504599279883,0,0,0
"Alaska",2020-07-01,4.12802281234822,2.75745734801858,1.60483588287187,8.34440322636184,0.00781505926213456,-0.0316253361773841,-0.0212051663575614,0,0.00947036642411893,0.0210000477612616,0,0,0.0356493794441201
"Alaska",2020-08-01,17.232378037722,6.07409089216437,33.7183901192579,11.7733551571961,0.0423951678773177,0.0147332068580222,0.0324541112585153,0.0140656219613131,0.0307626705553213,-0.00495027705438365,0.0235361158263356,-0.00424266399393948,0.064297266806917
"Alaska",2020-09-01,33.1139517847153,11.1890106646394,72.7443647504452,15.404412648222,0.0283987483659865,0.0117437917526991,0.0474283659269157,0.0599829052340041,-0.00617708419713209,0.0126291955922256,0.00458897566027677,-0.0143822452874925,0.116581208289039
"Alaska",2020-10-01,24.5072765018184,15.7290340031074,44.8001307706097,13.4998639863724,0.0898571193877186,0.0285078761866316,0.0535350753227249,0.0323122825473547,0.00893837396817451,0.0421002258884914,0.00859136147579799,0.0320429958284499,0.047152161015312
"Alaska",2020-11-01,14.7241260643829,9.95292663238711,19.6052846966983,14.9549119642528,0.0184541763948663,0.0169252606753172,0.0002614259487018,0.0554586947448469,0.0212759444193745,-0.00919864531694297,0.0122625019465751,0,0.0290964733468472
"Alaska",2020-12-01,15.5094181637477,15.9846143264513,21.9619593660931,8.36468404783708,0.0762357474853864,-0.00333086696919054,0.0743974455796396,0.0423793789580365,0.0134153322718868,-0.0101583668970907,0.00421555812160174,-0.0473457693939431,0.0491060888192252
"Alaska",2021-01-01,45.0107400174741,21.9960649872953,98.1278181458214,16.0977772205055,0.0967032463478698,0.0329918946264137,0.13166525044168,0.00757446991036588,0.0627103625696951,0.0284397584605821,0.000731063746621069,0.0224527917446498,0.0345068643068679
"Alaska",2021-02-01,61.1528310066532,12.3078082920645,153.29823247887,21.1612195934409,-0.00350589566196333,0.078327127340669,0.0882423975272104,-0.0136023837274739,0.016750579111145,-0.03316430931577,0.00203323058542644,-0.0329114315570069,0.0836890239512201
"Alaska",2021-03-01,28.0072740903289,6.80270991881787,77.4101157358563,1.43869306925063,0.0014251174387645,-0.0175224241716885,0.00972834679608544,0.0578868364549375,0,0.0535857746368801,0.0352836462864628,0.00779198618816598,-0.0430898196654134
"Alaska",2021-04-01,5.55477833297649,2.81216661746953,8.80309006001755,5.44474522862392,-0.0219746061381093,0.041375233049905,-0.0147829902352483,0.0700174621979681,-0.0226891324422988,0,0,0,0.0280372526789389
"Alaska",2021-05-01,4.93335427249595,0.62930609888377,10.2376071978733,4.23290004858596,0.0247842268776676,-0.0305809769603281,0,-0.0154883301609221,0.0372094391579074,0.0488741290404127,0,0,0.00398215626200323
"Alaska",2021-06-01,2.63219389053068,1.03896459847219,5.53852716339222,1.47646844116644,0.034800919319749,-0.0407112572583634,0,0.0067898391659984,0,0.0360152283331977,0,0,0.0064643380574232
"Alaska",2021-07-01,3.60304271463073,1.79466368367812,3.62236460724567,5.61447576433287,0.0100909160441315,-0.0315847347614336,0.0281011375371648,0.0388532384212741,0.0320576566123319,0,0,0,-0.0100207873346174
"Alaska",2021-08-01,1.19795420727071,0.384273753939931,0.365374267600227,2.91413357614806,0,0,0,0,0,0,0,0,-0.0362616841626679
"Alaska",2021-09-01,11.9385802999278,9.18789274123729,14.6829189228913,12.364346541043,0.0304661467407812,0.021306676352484,0.0834331301275702,0.0555032418913801,0.0131898305545162,0.0119856611821133,0.0120497647114223,0,0.0228906783981265
"Alaska",2021-10-01,21.0000207293817,11.9055594615755,33.5097938067712,18.2531306543369,0.0348504264926854,0.0498013219630441,0.0215131522311519,0.0865831597741427,-0.0218046052553397,0.00296448940534215,-0.0380731692611719,0.0295807521087381,0.0702954066567036
"Alaska",2021-11-01,36.9357982939797,7.54055415332397,60.3631131351671,44.9587988873875,0.00805146205985813,0.0984587240417556,0.0643384241576617,0.099135701547909,0.070825367401305,-0.0278867949977658,-0.0157676833159619,0.0445227349168217,0.0493301695619166
"Alaska",2021-12-01,10.5272317533942,3.71003165636731,23.668819308337,4.53706144552272,0.0620699600176007,0.0116805973017345,0.0221139905657858,0.0581100275008274,0,-0.0211743518600311,0.0261346323142314,0,0.000872360564749305
"Alaska",2022-01-01,14.8719573463069,4.66146432980604,35.0854573758374,5.29543508774426,-0.00504795607609921,0.0277064404752269,0.038743199658548,0.0130263092927635,0,-0.00478637261614906,0.0466521594688747,0.0424234201661575,-0.0166857908028547
"Alaska",2022-02-01,8.21311652002207,3.13333834194656,18.2422191113013,3.55752035175054,-0.010001187074824,0.000438993908286785,-0.0242587455138405,0.0862938184324386,0,0.0314227965774612,-0.0415296593163152,0,0.0237347713662121
"Alaska",2022-03-01,4.66059359042663,0.894749353743779,10.6007819530828,2.58115801192913,0.0173099238759364,0.0447456928234777,-0.0355584546485836,0.0887443184919123,0.0107909863626813,-0.0304651436048894,0,0,0.0350448374367664
"Alaska",2022-04-01,3.83689610330884,1.52253083348284,5.2709258209456,4.78780209106676,-0.0167156500750626,0.0579852857519758,-0.0227053013247422,0.0338242179112492,-0.0265654346395055,0,0,0,-0.0139771500433647
"Alaska",2022-05-01,9.19303542111187,6.12440160818246,17.8089517373845,3.70470140425387,0.0424916125341969,0.0644433145623897,0.00345522847413322,0.0837323315568236,0.0531093129933109,-0.00291343659672113,-0.0187009940470528,0,-0.00290864623041361
"Alaska",2022-06-01,4.82299161931774,9.05599011317022,4.04639694524101,1.04856828662769,0.0383080731945569,0.0317976361322824,0.021944080841798,0.0268906367799725,0,-0.0426654326848088,0,0,0.0288982513821644
"Alaska",2022-07-01,3.42323163750139,2.23186075345095,2.35774303757018,5.66416776020788,0.0119145513270577,0.00779298001192917,-0.00729422577838334,-0.0284771282601644,0.00492469789909623,0,0,0,0
"Alaska",2022-08-01,3.37070190215458,2.42600457669716,4.34891609361857,3.27931591742974,0.0326948595338694,0.0630269976826436,0.024226280931039,-0.000566973697151182,0,0,0,0,0.0174231461943087
"Alaska",2022-09-01,10.3255912220017,6.78340310144824,13.598308906607,10.7479851898509,0.0476196515466139,0.0219791093371727,0.0685522876607376,0.0476260237511148,-0.0041868462648014,0.0406460383555518,0,0,0.0264996707560841
"Alaska",2022-10-01,15.5744192184618,14.0088632910489,30.263314637518,3.14330915536843,-0.0135592886628935,0.0584305657959268,0.0538585780654103,0.0348609899930116,0,0.0433887732900538,-0.00810397171290775,0,0.0322704519351922
"Alaska",2022-11-01,32.5997470020757,10.30147332437,87.2960106662955,4.25729836737246,0.00709710976477923,0.0200462312776257,0.00983101783785969,0.123088442200847,0.026487407597181,0.0019275197517654,-0.0430203507252207,0.0166633985119538,-0.000828636159562676
"Alaska",2022-12-01,43.2663773292798,13.1519323245776,113.124049930348,7.46824993017215,0.028778975593137,0.0298017490256799,0.0842369839161014,0.0485307799197238,0.0520102673409773,-0.0288755365309112,0.0203267385318437,-0.0422566850788294,0.035503594497836
"Alaska",2023-01-01,33.9823678955632,14.9717672361614,84.3317386172951,5.69653299665324,0.0702989777514957,0.0849776868062261,0.091975572085405,0.0941369530406188,0.0298407161187609,-0.0248993099913142,-0.0316434015396962,-0.0343881476907727,-0.00791709412244617
"Alaska",2023-02-01,22.0734775567228,13.146134190518,51.961567514059,3.17349300974336,0.0386762225618235,0.0096270554792534,0.082942252856687,-0.00653510582288383,-0.0133456437751667,0.0251054429558967,0.0158608795668362,-0.0271769779154433,0.0552380133510093
"Alaska",2023-03-01,24.749992281638,18.2125886826092,55.7896609510863,2.05346525057285,0.00772200852922463,-0.00763939284919096,0.0461270764780541,-0.0088852439739707,0,0.0345208639270222,0.0510303238699479,-0.0165036184603419,0.0141618756631996
"Alaska",2023-04-01,12.4915375159158,24.338051311652,7.81902096336533,4.43287556503183,0.0517828360762236,0.0687154557050339,0.0685568983356158,0.041379099656879,-0.016918545173082,0.0310760617247378,-0.0231707020050713,0.0520623125597167,-0.0134544859065393
"Alaska",2023-05-01,23.5537960450153,13.2459111773211,52.4375309314165,6.3826062192275,0.0459504346108451,0.065501952907017,0.0683861288785313,0.00770945244942954,0.0308949628293195,-0.00109321706761377,0.0424019602574301,0.0275527509856301,-0.00129894848145983
"Alaska",2023-06-01,29.3090131481157,7.15578831933241,79.9626837115511,3.38448664120256,0.0211713082262508,-0.0130993347312391,0.0370656711288078,0.0372819664134054,0.00477419175744594,0.0166509297904822,0.0129600754161352,0.0493579022002073,0.0151601740036154
"Alaska",2023-07-01,20.3178111030712,0.290707918030521,61.8981437747306,0.824088274040247,0.053319038589977,0.0016305711946714,0,0.00226831221397659,0,-0.0320589883257371,0.000825316401876812,0.00662054765249058,0
"Alaska",2023-08-01,19.6610391341291,7.60513253797229,50.916878123015,2.0840463090578,0.0398945395825958,0.0286067343750145,-0.00694848199985421,0.0112296209213565,0,0.00554359529589145,0.00199961381650335,0.0419328231478707,0.00817421315305587
"Alaska",2023-09-01,36.920491701633,8.20590003743044,79.5928444788147,24.8960209254127,-0.00760968509393762,-0.00357082734283592,0.0573363832422745,0.0116081933534049,0.060193755145354,0.0169305324782881,-0.0159157645046001,0.0229671591075735,0.0189178791006533
"Arizona",2019-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0
"Arizona",2019-02-01,0.722613801105613,1.30738223327329,-0.0132756623459446,1.00593693977699,-0.0129636631785577,0.0591298501308569,-0.033332754821599,0,-0.0447657581901608,0.00280014603504297,0.0147924892234067,-0.0315289492149526,0.0171756159243818
"Arizona",2019-03-01,0.532519467880964,0.809852039931769,0.137323161584567,0.495702250103252,-0.0290209991260737,0.00418711488718214,-0.0360627687406619,0.000596461228571905,-0.0401344660681028,-0.0234804590490956,0.0396730243556584,0.000595554161009753,-0.0288721595766138
